Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,HDA,NF,OF,PF,RF,TWF
0,0.3152173913043441,0.3333333333333357,0.1501668839581855,0.4230769230769231,0.2924901185770751,0,0.0,1.0,0.0,0.0,0.0,0.0
2,0.3152173913043441,0.3333333333333357,0.0954903856582647,0.6593406593406592,0.300395256916996,0,0.0,1.0,0.0,0.0,0.0,0.0
2,0.3152173913043441,0.3333333333333357,0.1518260334804114,0.4230769230769231,0.3201581027667984,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.3152173913043441,0.3456790123456841,0.2058922276148299,0.0947802197802197,0.3399209486166007,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0.3260869565217348,0.3456790123456841,0.1101770925490371,0.5370879120879121,0.3517786561264822,0,0.0,1.0,0.0,0.0,0.0,0.0
2,0.3260869565217348,0.3580246913580325,0.1048370563640591,0.6277472527472527,0.3596837944664031,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.3369565217391255,0.3580246913580325,0.1267037160213531,0.5096153846153846,0.3794466403162055,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3369565217391255,0.3703703703703738,0.1380528942932472,0.4285714285714286,0.3913043478260869,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3369565217391255,0.3580246913580325,0.1050985502386236,0.5947802197802198,0.3992094861660079,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3369565217391255,0.3580246913580325,0.1415571889236413,0.4285714285714286,0.4071146245059288,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3260869565217348,0.3456790123456841,0.135785305038461,0.5137362637362637,0.4150197628458498,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.3369565217391255,0.3456790123456841,0.1457919179324512,0.4381868131868132,0.4229249011857707,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3369565217391255,0.3456790123456841,0.1188588775475923,0.4684065934065933,0.4347826086956521,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3369565217391255,0.3456790123456841,0.1597680059896375,0.3983516483516483,0.4426877470355731,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.3478260869565162,0.3580246913580325,0.0786303918006125,0.6758241758241758,0.450592885375494,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3478260869565162,0.3703703703703738,0.1415571889236413,0.4326923076923076,0.4624505928853755,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.3369565217391255,0.3703703703703738,0.1019113513635868,0.7815934065934066,0.4703557312252964,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0.3369565217391255,0.3580246913580325,0.1385653159409311,0.4519230769230769,0.4822134387351778,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3369565217391255,0.3580246913580325,0.1159090865917302,0.5521978021978021,0.4901185770750987,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3369565217391255,0.3703703703703738,0.1258930260827573,0.4436813186813187,0.4980237154150197,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3478260869565162,0.3703703703703738,0.135785305038461,0.4134615384615384,0.5059288537549407,0,0.0,1.0,0.0,0.0,0.0,0.0
2,0.3369565217391255,0.3703703703703738,0.0786303918006125,0.6744505494505494,0.5138339920948616,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3369565217391255,0.3703703703703738,0.0919686370787477,0.5645604395604394,0.533596837944664,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.3260869565217348,0.3580246913580325,0.138224147853223,0.4574175824175824,0.541501976284585,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3260869565217348,0.3580246913580325,0.1308199825214099,0.5013736263736263,0.5533596837944663,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3260869565217348,0.3580246913580325,0.1208403308130004,0.4739010989010988,0.5612648221343873,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3260869565217348,0.3456790123456841,0.1498854524571063,0.3818681318681319,0.5691699604743082,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3260869565217348,0.3580246913580325,0.1086832993797632,0.4711538461538462,0.5770750988142292,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.3260869565217348,0.3456790123456841,0.1053593082781418,0.5824175824175825,0.5849802371541502,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3260869565217348,0.3456790123456841,0.1005510530821796,0.6717032967032966,0.5968379446640316,0,0.0,1.0,0.0,0.0,0.0,0.0
2,0.3369565217391255,0.3456790123456841,0.1688200538133972,0.2815934065934066,0.6047430830039525,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3369565217391255,0.3580246913580325,0.064294827896448,0.5659340659340659,0.6245059288537549,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3369565217391255,0.3580246913580325,0.134712321051108,0.4203296703296703,0.6324110671936758,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3260869565217348,0.3580246913580325,0.1373633843887353,0.3502747252747253,0.6403162055335968,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3260869565217348,0.3456790123456841,0.084547590461981,0.6868131868131867,0.6482213438735177,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3260869565217348,0.3333333333333357,0.0734537159736833,0.6236263736263736,0.6561264822134387,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3260869565217348,0.3456790123456841,0.1290841560496004,0.4436813186813187,0.6640316205533596,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.3260869565217348,0.3456790123456841,0.1447220778774606,0.4574175824175824,0.6719367588932806,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3260869565217348,0.3456790123456841,0.1288886975071682,0.3901098901098901,0.683794466403162,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3260869565217348,0.3580246913580325,0.1348923314597692,0.4258241758241758,0.691699604743083,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3260869565217348,0.3333333333333357,0.0983339415216193,0.5398351648351648,0.6996047430830039,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3152173913043441,0.3333333333333357,0.1027183194078012,0.6016483516483516,0.7075098814229248,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3152173913043441,0.3333333333333357,0.1236179737577256,0.4271978021978022,0.7154150197628458,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3152173913043441,0.3333333333333357,0.1161397570250921,0.5370879120879121,0.7233201581027667,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.3043478260869534,0.3209876543209944,0.1520977287962855,0.4107142857142857,0.7312252964426877,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3043478260869534,0.3209876543209944,0.1199656990115206,0.4793956043956044,0.7430830039525691,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.2934782608695627,0.2962962962963047,0.1315781945286052,0.4505494505494505,0.7509881422924901,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2826086956521649,0.2962962962963047,0.0940377515679359,0.6387362637362637,0.7628458498023715,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2934782608695627,0.308641975308646,0.1418810756520053,0.3681318681318681,0.7707509881422925,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.2934782608695627,0.2962962962963047,0.076930314413196,0.6565934065934066,0.7786561264822134,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2934782608695627,0.2962962962963047,0.1637853847517805,0.2815934065934066,0.7905138339920948,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2934782608695627,0.308641975308646,0.0799725085087175,0.7554945054945054,0.7984189723320158,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0.2934782608695627,0.308641975308646,0.1074191733790833,0.5535714285714285,0.8063241106719367,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.2934782608695627,0.308641975308646,0.0946213100057457,0.6222527472527473,0.8142292490118577,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.2826086956521649,0.2962962962963047,0.1444128679435822,0.3791208791208791,0.826086956521739,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2826086956521649,0.2962962962963047,0.137536438991334,0.4079670329670329,0.8379446640316205,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2934782608695627,0.308641975308646,0.1140406238372828,0.5728021978021978,0.8458498023715414,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2934782608695627,0.3209876543209944,0.084547590461981,0.7280219780219779,0.8537549407114624,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0.2934782608695627,0.3209876543209944,0.0974893983166103,0.7197802197802198,0.8616600790513833,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0.2934782608695627,0.3209876543209944,0.1496025967420208,0.396978021978022,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.2934782608695627,0.308641975308646,0.1133292242081672,0.532967032967033,0.0079051383399209,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2934782608695627,0.308641975308646,0.1433180368847993,0.4395604395604395,0.0197628458498023,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2934782608695627,0.308641975308646,0.0829351505159245,0.6098901098901098,0.0276679841897233,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2934782608695627,0.308641975308646,0.1240366692662985,0.4684065934065933,0.0355731225296442,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2934782608695627,0.308641975308646,0.1186356895467097,0.5027472527472526,0.0434782608695652,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3043478260869534,0.3209876543209944,0.0741573137776938,0.8131868131868132,0.0513833992094861,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2934782608695627,0.2839506172839492,0.1425238471483355,0.353021978021978,0.0592885375494071,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3043478260869534,0.308641975308646,0.1170561121438182,0.4684065934065933,0.067193675889328,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.3043478260869534,0.308641975308646,0.1016408337074555,0.8255494505494505,0.075098814229249,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0.3152173913043441,0.3209876543209944,0.1256889847675105,0.6222527472527473,0.0869565217391304,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3043478260869534,0.308641975308646,0.1484567607627618,0.3887362637362637,0.0988142292490118,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.3043478260869534,0.308641975308646,0.1591817412281158,0.315934065934066,0.1067193675889328,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.2934782608695627,0.2962962962963047,0.1378811925527358,0.3914835164835165,0.1185770750988142,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3043478260869534,0.308641975308646,0.0931560950607709,0.6002747252747253,0.1304347826086956,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2934782608695627,0.2962962962963047,0.1104236341234667,0.4574175824175824,0.1383399209486165,0,0.0,1.0,0.0,0.0,0.0,0.0
2,0.2934782608695627,0.2962962962963047,0.1069085399659529,0.548076923076923,0.1462450592885375,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2826086956521649,0.2839506172839492,0.1792592855056579,0.2376373626373626,0.1660079051383399,0,0.0,1.0,0.0,0.0,0.0,0.0
2,0.2826086956521649,0.2839506172839492,0.1661757360203187,0.2884615384615385,0.1739130434782608,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2934782608695627,0.2839506172839492,0.1260965181265579,0.456043956043956,0.1936758893280632,0,0.0,1.0,0.0,0.0,0.0,0.0
2,0.2934782608695627,0.2839506172839492,0.1252792473211598,0.4917582417582418,0.2015810276679841,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.3043478260869534,0.2962962962963047,0.1099298622135608,0.5082417582417581,0.2213438735177865,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3043478260869534,0.2962962962963047,0.1175105223590761,0.5027472527472526,0.2332015810276679,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3043478260869534,0.2839506172839492,0.1032525027605163,0.5796703296703296,0.2411067193675889,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3043478260869534,0.2839506172839492,0.148166655226373,0.3392857142857143,0.2490118577075098,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2934782608695627,0.2839506172839492,0.0963520143935344,0.6991758241758241,0.2569169960474308,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.2934782608695627,0.2716049382716008,0.1608054426598088,0.3131868131868132,0.2648221343873517,0,0.0,1.0,0.0,0.0,0.0,0.0
2,0.2934782608695627,0.2839506172839492,0.1163697927427964,0.6442307692307693,0.2766798418972331,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.2934782608695627,0.2839506172839492,0.1433180368847993,0.3516483516483516,0.2964426877470355,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2934782608695627,0.2962962962963047,0.1680540595047204,0.2692307692307692,0.308300395256917,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.3043478260869534,0.2962962962963047,0.1109146600249744,0.548076923076923,0.3162055335968379,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3043478260869534,0.2839506172839492,0.1442576667842831,0.4491758241758242,0.3280632411067193,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.3043478260869534,0.2962962962963047,0.0931560950607709,0.6318681318681317,0.3359683794466403,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3152173913043441,0.308641975308646,0.1140406238372828,0.5384615384615384,0.3478260869565217,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3152173913043441,0.3209876543209944,0.1854523015089851,0.2115384615384615,0.3557312252964427,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3152173913043441,0.3209876543209944,0.1345318353150605,0.4423076923076923,0.3636363636363636,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3152173913043441,0.3209876543209944,0.138224147853223,0.4038461538461539,0.3715415019762845,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3152173913043441,0.3209876543209944,0.1666782602746202,0.3818681318681319,0.3794466403162055,0,0.0,1.0,0.0,0.0,0.0,0.0
2,0.3152173913043441,0.3333333333333357,0.0916696253704246,0.5274725274725275,0.3873517786561264,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3043478260869534,0.3333333333333357,0.1058786266024682,0.5892857142857143,0.4071146245059288,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3043478260869534,0.3333333333333357,0.1063950307449984,0.5741758241758241,0.4150197628458498,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2934782608695627,0.3209876543209944,0.1149800162705318,0.532967032967033,0.4229249011857707,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3043478260869534,0.3333333333333357,0.0755520344039757,0.5,0.4308300395256916,0,0.0,1.0,0.0,0.0,0.0,0.0
2,0.3043478260869534,0.3456790123456841,0.0937447114379246,0.5631868131868131,0.4387351778656126,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.3043478260869534,0.3456790123456841,0.0877026959152,0.6497252747252747,0.458498023715415,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.3043478260869534,0.3580246913580325,0.1567635318827555,0.3695054945054945,0.4703557312252964,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2934782608695627,0.3456790123456841,0.0946213100057457,0.5824175824175825,0.4822134387351778,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2934782608695627,0.3456790123456841,0.1563904295004852,0.2953296703296703,0.4901185770750987,0,0.0,1.0,0.0,0.0,0.0,0.0
2,0.2826086956521649,0.3456790123456841,0.1895737222643883,0.2046703296703296,0.4980237154150197,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.2717391304347814,0.3209876543209944,0.134350872771186,0.4368131868131868,0.5177865612648221,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2717391304347814,0.3333333333333357,0.14363285933976,0.4739010989010988,0.5296442687747035,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2608695652173836,0.3333333333333357,0.1596513248192563,0.3200549450549451,0.5375494071146245,0,0.0,1.0,0.0,0.0,0.0,0.0
2,0.2717391304347814,0.3333333333333357,0.1236179737577256,0.4299450549450549,0.5454545454545454,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.2717391304347814,0.3333333333333357,0.1163697927427964,0.5453296703296703,0.5652173913043478,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2717391304347814,0.3333333333333357,0.159299567610716,0.3255494505494505,0.5770750988142292,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2717391304347814,0.3333333333333357,0.1895737222643883,0.2115384615384615,0.5849802371541502,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2717391304347814,0.3333333333333357,0.0883227686675827,0.5947802197802198,0.592885375494071,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.2717391304347814,0.3333333333333357,0.1364912770754004,0.4505494505494505,0.6007905138339921,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2826086956521649,0.3456790123456841,0.0646745240347073,0.5961538461538461,0.6126482213438734,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.2826086956521649,0.3456790123456841,0.1091840159010699,0.5082417582417581,0.6205533596837944,0,0.0,1.0,0.0,0.0,0.0,0.0
2,0.2934782608695627,0.3580246913580325,0.1265018613630011,0.5219780219780219,0.6324110671936758,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.2934782608695627,0.3580246913580325,0.1101770925490371,0.5535714285714285,0.6521739130434783,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2826086956521649,0.3580246913580325,0.1138041470681386,0.4423076923076923,0.6640316205533596,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2934782608695627,0.3580246913580325,0.0676713166520356,0.6456043956043955,0.6719367588932806,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.2826086956521649,0.3456790123456841,0.0627645411325228,0.6758241758241758,0.6798418972332015,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2826086956521649,0.3333333333333357,0.147287446318492,0.5054945054945055,0.691699604743083,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2717391304347814,0.3333333333333357,0.1565151040034192,0.4038461538461539,0.6996047430830039,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2717391304347814,0.3333333333333357,0.1527710423138081,0.3379120879120879,0.7075098814229248,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2717391304347814,0.3333333333333357,0.1236179737577256,0.4958791208791208,0.7154150197628458,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2717391304347814,0.3333333333333357,0.1420423918661824,0.3887362637362637,0.7233201581027667,0,0.0,1.0,0.0,0.0,0.0,0.0
2,0.2717391304347814,0.3333333333333357,0.1312000972991626,0.4725274725274725,0.7312252964426877,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2717391304347814,0.3333333333333357,0.1248672917201491,0.3942307692307692,0.7509881422924901,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2717391304347814,0.3456790123456841,0.1089340077383824,0.4972527472527473,0.758893280632411,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2717391304347814,0.3456790123456841,0.1332550009666948,0.5837912087912087,0.7667984189723319,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.2717391304347814,0.3456790123456841,0.1184118890512122,0.5233516483516483,0.7747035573122529,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2717391304347814,0.3456790123456841,0.1546122085954414,0.3296703296703297,0.7865612648221343,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2608695652173836,0.3456790123456841,0.1212740806384283,0.5164835164835164,0.7944664031620553,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2608695652173836,0.3456790123456841,0.0880131827516651,0.7266483516483516,0.8023715415019762,1,0.0,0.0,1.0,0.0,0.0,0.0
2,0.25,0.3333333333333357,0.155126582203722,0.3791208791208791,0.8102766798418972,0,0.0,1.0,0.0,0.0,0.0,0.0
2,0.2608695652173836,0.3456790123456841,0.1572567280301066,0.3585164835164835,0.8300395256916996,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.25,0.3333333333333357,0.0954903856582647,0.5233516483516483,0.849802371541502,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.25,0.3333333333333357,0.0934508268922584,0.6607142857142857,0.8616600790513833,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.25,0.3209876543209944,0.1288886975071682,0.5,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2391304347826022,0.308641975308646,0.1474349139082558,0.3777472527472528,0.0118577075098814,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.2391304347826022,0.2962962962963047,0.1140406238372828,0.5631868131868131,0.0197628458498023,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2282608695652115,0.2962962962963047,0.1606912905822267,0.3035714285714285,0.0316205533596837,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.25,0.308641975308646,0.1820383355673287,0.2293956043956044,0.0395256916996047,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.25,0.3209876543209944,0.1598844029106159,0.3282967032967033,0.0513833992094861,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2391304347826022,0.308641975308646,0.1336222247221874,0.4725274725274725,0.0592885375494071,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.2391304347826022,0.308641975308646,0.1563904295004852,0.3901098901098901,0.067193675889328,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2282608695652115,0.2962962962963047,0.1152132463015457,0.489010989010989,0.0790513833992094,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.2282608695652115,0.308641975308646,0.1273060328186617,0.3956043956043956,0.0869565217391304,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2282608695652115,0.308641975308646,0.1145116187372385,0.5865384615384615,0.0988142292490118,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2391304347826022,0.3209876543209944,0.0925640780034044,0.6153846153846153,0.1067193675889328,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.2391304347826022,0.308641975308646,0.2010194494059382,0.1373626373626373,0.1146245059288537,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2391304347826022,0.3209876543209944,0.137536438991334,0.3997252747252747,0.1264822134387351,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.2391304347826022,0.3209876543209944,0.1116460894195146,0.5686813186813187,0.1343873517786561,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2391304347826022,0.3209876543209944,0.1300536494108285,0.5082417582417581,0.1462450592885375,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.25,0.3209876543209944,0.1428427521470384,0.3832417582417582,0.1541501976284585,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.25,0.3209876543209944,0.1392423342806367,0.4189560439560439,0.1620553359683794,0,0.0,1.0,0.0,0.0,0.0,0.0
2,0.25,0.3209876543209944,0.0960656275955859,0.5563186813186812,0.1699604743083003,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.25,0.3333333333333357,0.1418810756520053,0.3736263736263736,0.1897233201581027,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.25,0.3333333333333357,0.1225612478612956,0.5796703296703296,0.2015810276679841,0,0.0,1.0,0.0,0.0,0.0,0.0
2,0.2391304347826022,0.3209876543209944,0.1512785358962641,0.3598901098901099,0.2134387351778656,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.25,0.3209876543209944,0.1490325785917094,0.4189560439560439,0.2332015810276679,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.25,0.3209876543209944,0.1437896640510817,0.4546703296703296,0.2411067193675889,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.25,0.3333333333333357,0.0954903856582647,0.6195054945054944,0.2490118577075098,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.25,0.3333333333333357,0.1246604776873168,0.4175824175824176,0.2608695652173913,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.25,0.3209876543209944,0.1135670145733374,0.4519230769230769,0.2687747035573122,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.25,0.3209876543209944,0.134350872771186,0.4230769230769231,0.2806324110671936,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.2391304347826022,0.3209876543209944,0.1254843924320419,0.4725274725274725,0.2924901185770751,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2391304347826022,0.3209876543209944,0.1394104889045691,0.4532967032967033,0.3043478260869565,0,0.0,1.0,0.0,0.0,0.0,0.0
2,0.25,0.3209876543209944,0.1463947108942447,0.3722527472527472,0.3122529644268774,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.25,0.3209876543209944,0.1063950307449984,0.6043956043956044,0.3320158102766798,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.25,0.3333333333333357,0.0980532307014692,0.7060439560439561,0.3399209486166007,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.25,0.3333333333333357,0.08162808369045,0.7376373626373626,0.3478260869565217,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.25,0.3456790123456841,0.1315781945286052,0.5096153846153846,0.3557312252964427,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.25,0.3333333333333357,0.134712321051108,0.4739010989010988,0.3675889328063241,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2391304347826022,0.3333333333333357,0.1186356895467097,0.4903846153846153,0.3794466403162055,0,0.0,1.0,0.0,0.0,0.0,0.0
2,0.2391304347826022,0.3333333333333357,0.1378811925527358,0.4436813186813187,0.3873517786561264,0,0.0,1.0,0.0,0.0,0.0,0.0
